"street_view_rating","address","parcel_number"
2,"2360 TENNESSEE ST, GARY","450815254026000004"
2,"2361 INDUSTRIAL BLVD, GARY","450815179021000004"
2,"2361 MARYLAND ST, GARY","450815177012000004"
2,"2361 WASHINGTON ST, GARY","450816279005000004"
2,"2362 CLARK RD, GARY","450713277018000003"
2,"2365 VIRGINIA ST, GARY","450815178008000004"
2,"2366 HOBART ST, GARY","450714276020000003"
2,"2368 FILLMORE ST, GARY","450816176032000004"
2,"2368 KING ST, GARY","450713151026000003"
2,"2368 STEVENSON, GARY","450714277016000003"
2,"2369 MONROE ST, GARY","450816254017000004"
2,"2372 PIERCE ST, GARY","450816154034000004"
2,"2373 JEFFERSON ST, GARY","450816277016000004"
2,"2373 OHIO ST, GARY","450815277014000004"
2,"2376-82 MONROE ST, GARY","450816253029000004"
2,"2377 PIERCE ST, GARY","450816176014000004"
2,"2377 WASHINGTON ST, GARY","450816279009000004"
2,"2378 ADAMS ST, GARY","450816277034000004"
2,"2379 BELL ST, GARY","450714252009000003"
2,"2379 INDUSTRIAL BLVD, GARY","450815255004000004"
2,"2380 COLFAX ST, GARY","450714279032000003"
2,"2380 W 9TH AVE, GARY","450808126021000004"
2,"2383 BUCHANAN ST, GARY","450816154015000004"
2,"2384 FILLMORE ST, GARY","450816176036000004"
2,"2385 HOBART ST, GARY","450714277010000003"
2,"2385 OHIO ST, GARY","450815277015000004"
2,"2385 PIERCE ST, GARY","450816176015000004"
2,"2388 PIERCE ST, GARY","450816154037000004"
2,"2389 JEFFERSON ST, GARY","450816277019000004"
2,"2391 MASSACHUSETTS ST, GARY","450815152015000004"
2,"2393 W 9TH AVE, GARY","450808127017000004"
2,"2400 NOBLE ST, GARY","450818254024000004"
2,"2401 DELAWARE ST, GARY","450815180001000004"
2,"2401 INDUSTRIAL BLVD, GARY","450815255006000004"
2,"2401 PENNSYLVANIA ST, GARY","450815158001000004"
2,"2401 W 21ST AVE, GARY","450817129007000004"
2,"2401 WABASH AVE, GARY","450805336025000004"
2,"2401 WILSON ST, GARY","450818278014000004"
2,"2403 MASSACHUSETTS ST, GARY","450815156002000004"
2,"2405 DELAWARE ST, GARY","450815180002000004"
2,"2405 JEFFERSON ST, GARY","450816281002000004"
2,"2405 JOHNSON ST, GARY","450816156002000004"
2,"2405 MONROE ST, GARY","450816257002000004"
2,"2406 INDUSTRIAL BLVD, GARY","450815185011000004"
2,"2406 JOHNSON ST, GARY","450816155018000004"
2,"2408 ADAMS ST, GARY","450816281024000004"
2,"2408 INDUSTRIAL BLVD, GARY","450815185012000004"
2,"2408 MARSHALL TOWN LN, GARY","450814232022000004"
2,"2408 MARYLAND ST, GARY","450815180024000004"
2,"2409 JEFFERSON ST, GARY","450816281003000004"
2,"2409 JOHNSON ST, GARY","450816156003000004"
2,"2409 LINCOLN ST, GARY","450816157003000004"
2,"2409 MONROE ST, GARY","450816257003000004"
2,"2409 SHERMAN ST, GARY","450714257002000003"
2,"2409 TYLER ST, GARY","450816181002000004"
2,"2410 NOBLE ST, GARY","450818254025000004"
2,"2411 E 21ST AVE, GARY","450814202001000004"
2,"2411 GERRY ST, GARY","450713179003000003"
2,"2413 LINCOLN ST, GARY","450816157004000004"
2,"2413 MONROE ST, GARY","450816257004000004"
2,"2413 PENNSYLVANIA ST, GARY","450815158004000004"
2,"2413 STEVENSON ST, GARY","450714282002000003"
2,"2415 INDUSTRIAL BLVD, GARY","450815255013000004"
2,"2415 JEFFERSON ST, GARY","450816281004000004"
2,"2415 RALSTON ST, GARY","450713256003000003"
2,"2415 TYLER ST, GARY","450816181003000004"
2,"2415 W 21ST AVE, GARY","450817129004000004"
2,"2415 WASHINGTON ST, GARY","450816283003000004"
2,"2416 NOBLE ST, GARY","450818254026000004"
2,"2417 JOHNSON ST, GARY","450816156005000004"
2,"2418 RALSTON ST, GARY","450713255011000003"
2,"2418 TYLER ST, GARY","450816180018000004"
2,"2419 POLK ST, GARY","450816180004000004"
2,"2420 MARYLAND ST, GARY","450815180026000004"
2,"2421 E 21ST AVE, GARY","450814202002000004"
2,"2421 GERRY ST, GARY","450713179005000003"
2,"2421 PENNSYLVANIA ST, GARY","450815158006000004"
2,"2422 INDUSTRIAL BLVD, GARY","450815256002000004"
2,"2424 MARYLAND ST, GARY","450815180027000004"
2,"2425 DELAWARE ST, GARY","450815180007000004"
2,"2425 FAIRBANKS ST, GARY","450714280004000003"
2,"2425 INDUSTRIAL BLVD, GARY","450815255016000004"
2,"2428 DELAWARE ST, GARY","450815158027000004"
2,"2429 JEFFERSON ST, GARY","450816281008000004"
2,"243 DALLAS ST, GARY","450701105007000004"
2,"243 E RIDGE RD, GARY","450827105010000004"
2,"2430 NOBLE ST, GARY","450818254027000004"
2,"2432 COLFAX ST, GARY","450714283009000003"
2,"2433 DURBIN ST, GARY","450713258006000003"
2,"2433 MONROE ST, GARY","450816257009000004"
2,"2435 KING ST, GARY","450713154005000003"
2,"2437 DELAWARE ST, GARY","450815180009000004"
2,"2438 CENTRAL DR, GARY","450814202021000004"
2,"2441 WILSON ST, GARY","450818278019000004"
2,"2443 DELAWARE ST, GARY","450815180010000004"
2,"2443 INDUSTRIAL BLVD, GARY","450815255023000004"
2,"2444 DELAWARE ST, GARY","450815158031000004"
2,"2444 STEVENSON ST, GARY","450714281014000003"
2,"2444 TYLER ST, GARY","450816180025000004"
2,"2444 W 10TH PL, GARY","450808135013000004"
2,"2445 INDUSTRIAL BLVD, GARY","450815255024000004"
2,"2445 POLK ST, GARY","450816180011000004"
2,"2448 DELAWARE ST, GARY","450815158032000004"
2,"2449 BUCHANAN ST, GARY","450816158010000004"
2,"2449 INDUSTRIAL BLVD, GARY","450815255025000004"
2,"2449 MARYLAND ST, GARY","450815181012000004"
2,"2449 PROSPECT ST, GARY","450815184013000004"
2,"2450 EDISON ST, GARY","450714255014000003"
2,"2451 POLK ST, GARY","450816180012000004"
2,"2452 JOHNSON ST, GARY","450816155027000004"
2,"2453 PROSPECT ST, GARY","450815184014000004"
2,"2455 INDUSTRIAL BLVD, GARY","450815255028000004"
2,"2457 DELAWARE ST, GARY","450815180014000004"
2,"2457 FAIRBANKS ST, GARY","450714280011000003"
2,"2459 TYLER ST, GARY","450816181014000004"
2,"2460 DELAWARE ST, GARY","450815158034000004"
2,"2460 MOUNT ST, GARY","450713258013000003"
2,"2461 DELAWARE ST, GARY","450815180015000004"
2,"2461 MARYLAND ST, GARY","450815181015000004"
2,"2465 MARYLAND ST, GARY","450815181016000004"
2,"2465 PROSPECT ST, GARY","450815184017000004"
2,"2468 BUCHANAN ST, GARY","450816157031000004"
2,"2468 CONNECTICUT ST, GARY","450815156032000004"
2,"2468 MARYLAND ST, GARY","450815180037000004"
2,"2468 MASSACHUSETTS ST, GARY","450815155024000004"
2,"2468 STEVENSON ST, GARY","450714281017000003"
2,"2472 ADAMS ST, GARY","450816281038000004"
2,"2473 LINCOLN ST, GARY","450816157018000004"
2,"2476 INDUSTRIAL AVE, GARY","450815256014000004"
2,"2480 PENNSYLVANIA ST, GARY","450815157030000004"
2,"2481 PENNSYLVANIA ST, GARY","450815158017000004"
2,"2482 DELAWARE ST, GARY","450815158039000004"
2,"2488 INDUSTRIAL BLVD, GARY","450815256016000004"
2,"2500 W 10TH PL, GARY","450808134016000004"
2,"2501 E 23RD AVE, GARY","450814252009000004"
2,"2501 ELLIS AVE, GARY","450815188001000004"
2,"2509 JACKSON ST, GARY","450816404002000004"
2,"2511 CENTRAL DR, GARY","450814204003000004"
2,"2512 JACKSON ST, GARY","450816403017000004"
2,"2515 JACKSON ST, GARY","450816404003000004"
2,"2516 BUCHANAN ST, GARY","450816303016000004"
2,"2516 FILLMORE ST, GARY","450816326014000004"
2,"2516 OAKDALE DR, Gary","450812176022000004"
2,"2516 VIRGINIA ST, GARY","450815327016000004"
2,"2516 W 19TH PL, Gary","450808376025000004"
2,"2516 W 9TH PL, GARY","450808129006000004"
2,"2518 HARRISON ST, GARY","450816330017000004"
2,"2518 POLK ST, GARY","450816328014000004"
2,"2519 CENTRAL DR, GARY","450814204004000004"
2,"252 MARSHALL ST, GARY","450805132010000004"
2,"252 ROOSEVELT ST, GARY","450805205024000004"
2,"2520 CONNECTICUT ST, GARY","450815302027000004"
2,"2520 JEFFERSON ST, GARY","450816426026000004"
2,"2520 MONROE ST, GARY","450816404023000004"
2,"2520 POLK ST, GARY","450816328015000004"
2,"2521 W 11TH AVE, GARY","450808176011000004"
2,"2521 WRIGHT ST, GARY","450818328005000003"
2,"2522 E 22ND AVE, GARY","450814204021000004"
2,"2522 N MASSACHUSETTS N ST, GARY","450815302003000004"
2,"2524 CENTRAL DR, GARY","450814202025000004"
2,"2524 POLK ST, GARY","450816328016000004"
2,"2524 TYLER ST, GARY","450816329018000004"
2,"2524 VAN BUREN ST, GARY","450816402017000004"
2,"2525 MORTON ST, GARY","450818326008000003"
2,"2525 PENNSYLVANIA ST, GARY","450815304006000004"
2,"2525 TYLER ST, GARY","450816330011000004"
2,"2528 JACKSON ST, GARY","450816403020000004"
2,"2528 MADISON ST, GARY","450816405032000004"
2,"2528 POLK ST, GARY","450816328017000004"
2,"253 PIERCE ST, GARY","450804126010000004"
2,"2530 W 9TH AVE, GARY","450808126013000004"
2,"2530 WAITE ST, GARY","450818427028000003"
2,"2531 JENNINGS ST, GARY","450818427010000003"
2,"2532 VAN BUREN ST, GARY","450816402018000004"
2,"2533 HARRISON ST, GARY","450816401006000004"
2,"2533 MARYLAND ST, GARY","450815327005000004"
2,"2533 MASSACHUSETTS ST, GARY","450815302008000004"
2,"2533 PIERCE ST, GARY","450816326009000004"
2,"2534 POLK PL, GARY","450816327020000004"
2,"2535 TYLER ST, GARY","450816330013000004"
2,"2536 POLK ST, GARY","450816328018000004"
2,"2536 WAITE ST, GARY","450818427029000003"
2,"2538 E 22ND AVE, GARY","450814204023000004"
2,"2538 W 9TH AVE, GARY","450808126012000004"
2,"2539 W 21ST AVE, GARY","450817128004000004"
2,"2540 HARRISON ST, GARY","450816330023000004"
2,"2540 JEFFERSON ST, GARY","450816426030000004"
2,"2540 TYLER ST, GARY","450816329022000004"
2,"2541 FILLMORE ST, GARY","450816327014000004"
2,"2541 MADISON ST, GARY","450816426008000004"
2,"2541 VAN BUREN ST, GARY","450816403009000004"
2,"2542 WAITE ST, GARY","450818427030000003"
2,"2543 W 12TH AVE, GARY","450808179011000004"
2,"2544 BUCHANAN ST, GARY","450816303021000004"
2,"2544 MASSACHUSETTS ST, GARY","450815301025000004"
2,"2545 POLK ST, GARY","450816329014000004"
2,"2545 VAN BUREN ST, GARY","450816403010000004"
2,"2548 TYLER ST, GARY","450816329023000004"
2,"2549 OAKWOOD DR, GARY","450714402005000003"
2,"255 TOMPKINS ST, GARY","450701128001000004"
2,"2551 W 12TH AVE, GARY","450808179010000004"
2,"2552 BUCHANAN ST, GARY","450816303023000004"
2,"2553 E 22ND AVE, GARY","450814205009000004"
2,"2553 MADISON ST, GARY","450816426011000004"
2,"2554 W 12TH AVE, GARY","450808176022000004"
2,"2555 FILLMORE ST, GARY","450816327016000004"
2,"2556 DELAWARE ST, GARY","450815304031000004"
2,"2556 JEFFERSON ST, GARY","450816426032000004"
2,"2557 E 22ND PL, GARY","450814206011000004"
2,"2558 PENNSYLVANIA ST, GARY","450815303036000004"
2,"256 MARSHALL ST, GARY","450805132011000004"
2,"2560 PENNSYLVANIA ST, GARY","450815303037000004"
2,"2561 E 23RD AVE, GARY","450814252016000004"
2,"2561 MARYLAND ST, GARY","450815327009000004"
2,"2562 E 22ND AVE, GARY","450814204026000004"
2,"2564 CONNECTICUT ST, GARY","450815302036000004"
2,"2564 MARSHALLTOWN DR, GARY","450814252026000004"
2,"2565 E 22ND PL, GARY","450814206012000004"
2,"2565 MARYLAND ST, GARY","450815327010000004"
2,"2567 MONROE ST, GARY","450816405017000004"
2,"2568 W 13TH AVE, GARY","450808179014000004"
2,"2568 W 19TH PL, GARY","450808376018000004"
2,"2569 JEFFERSON ST, GARY","450816427013000004"
2,"2571 CONNECTICUT ST, GARY","450815303017000004"
2,"2572 WASHINGTON ST, GARY","450816428039000004"
2,"2573 ADAMS ST, GARY","450816428018000004"
2,"2573 MASSACHUSETTS ST, GARY","450815302018000004"
2,"2574 ADAMS ST, GARY","450816427034000004"
2,"2575 JEFFERSON ST, GARY","450816427014000004"
2,"2576 PENNSYLVANIA ST, GARY","450815303041000004"
2,"2576 WASHINGTON ST, GARY","450816428040000004"
2,"2577 ADAMS ST, GARY","450816428019000004"
2,"2577 JEFFERSON ST, GARY","450816427015000004"
2,"2581 CONNECTICUT ST, GARY","450815303020000004"
2,"2581 MADISON ST, GARY","450816426018000004"
2,"2581 MARYLAND ST, GARY","450815327012000004"
2,"2581 MONROE ST, GARY","450816405021000004"
2,"2582 WASHINGTON ST, GARY","450816428041000004"
2,"2585 ADAMS ST, GARY","450816428021000004"
2,"2585 CALHOUN ST, GARY","450713326013000003"
2,"2585 MONROE ST, GARY","450816405022000004"
2,"2588 MADISON ST, GARY","450816405048000004"
2,"2589 DELAWARE ST, GARY","450815326017000004"
2,"2594 MARYLAND ST, GARY","450815326037000004"
2,"2595 MASSACHUSETTS ST, GARY","450815302022000004"
2,"260 VAN BUREN ST, GARY","450804202006000004"
2,"2600 JACKSON ST, GARY","450816408017000004"
2,"2600 MADISON ST, GARY","450816410021000004"
2,"2600 PIERCE ST, GARY","450816308012000004"
2,"2601 CONNECTICUT ST, GARY","450815307001000004"
2,"2601 E 21ST AVE, GARY","450814202012000004"
2,"2601 E 22ND PL, GARY","450814206014000004"
2,"2601 JEFFERSON ST, GARY","450816431001000004"
2,"2601 LANE ST, GARY","450818327016000003"
2,"2601 MARYLAND ST, GARY","450815331001000004"
2,"2603 W 21ST AVE, GARY","450817128003000004"
2,"2604 FILLMORE ST, GARY","450816331015000004"
2,"2607 MARSHALL TOWN DR, GARY","450814276002000004"
2,"2608 JEFFERSON ST, GARY","450816430021000004"
2,"2608 LINCOLN ST, GARY","450816306017000004"
2,"2608 PENNSYLVANIA ST, GARY","450815307025000004"
2,"2608 VAN BUREN ST, GARY","450816407018000004"
2,"2609 MASSACHUSETTS ST, GARY","450815306002000004"
2,"261 CHASE ST, GARY","450805107009000004"
2,"2612 ADAMS ST, GARY","450816431024000004"
2,"2612 COLFAX ST, GARY","450714427031000003"
2,"2612 CONNECTICUT ST, GARY","450815306025000004"
2,"2612 MADISON ST, GARY","450816410023000004"
2,"2613 CONNECTICUT ST, GARY","450815307004000004"
2,"2613 MASSACHUSETTS ST, GARY","450815306003000004"
2,"2614 E 21ST AVE, GARY","450814204029000004"
2,"2614 E 23RD AVE, GARY","450814206031000004"
2,"2616 ADAMS ST, GARY","450816431025000004"
2,"2616 CONNECTICUT ST, GARY","450815306026000004"
2,"2616 JEFFERSON ST, GARY","450816430023000004"
2,"2616 MASSACHUSETTS ST, GARY","450815305019000004"
2,"2616 VAN BUREN ST, GARY","450816407019000004"
2,"2616 WASHINGTON ST, GARY","450816432022000004"
2,"262 ROOSEVELT ST, GARY","450805205026000004"
2,"2620 FILLMORE ST, GARY","450816331019000004"
2,"2621 WASHINGTON ST, GARY","450816433005000004"
2,"2622 E 22ND AVE, GARY","450814204030000004"
2,"2623 JOHNSON ST, GARY","450816306005000004"
2,"2625 E 22ND PL, GARY","450814206017000004"
2,"2625 JEFFERSON ST, GARY","450816431006000004"
2,"2625 LANE ST, GARY","450818327022000003"
2,"2625 VAN BUREN ST, GARY","450816408005000004"
2,"2627 HARRISON ST, GARY","450816406005000004"
2,"2627 STEVENSON ST, GARY","450714427015000003"
2,"2633 ADAMS ST, GARY","450816432006000004"
2,"2633 E 22ND AVE, GARY","450814205015000004"
2,"2633 HARRISON ST, GARY","450816406006000004"
2,"2635 LINCOLN ST, GARY","450816307008000004"
2,"2636 FILLMORE ST, GARY","450816331023000004"
2,"2636 MASSACHUSETTS ST, GARY","450815305024000004"
2,"2637 ADAMS ST, GARY","450816432007000004"
2,"2639 JACKSON ST, GARY","450816409006000004"
2,"2639 WASHINGTON ST, GARY","450816433009000004"
2,"264 BRIDGE ST, GARY","450805108026000004"
2,"2640 E OAKWOOD DR, GARY","450714402020000003"
2,"2640 POLK PL, GARY","450816332025000004"
2,"2640 VAN BUREN ST, GARY","450816407024000004"
2,"2641 JOHNSON ST, GARY","450816306010000004"
2,"2644 MASSACHUSETTS ST, GARY","450815305026000004"
2,"2645 FILLMORE ST, GARY","450816332011000004"
2,"2646 VAN BUREN ST, GARY","450816407025000004"
2,"2648 MASSACHUSETTS ST, GARY","450815305027000004"
2,"2648 PIERCE ST, GARY","450816308024000004"
2,"2648 POLK PL, GARY","450816332027000004"
2,"2649 E 21ST PL, GARY","450814204016000004"
2,"2649 E 22ND AVE, GARY","450814205017000004"
2,"2649 MASSACHUSETTS ST, GARY","450815306012000004"
2,"2650 POLK ST, GARY","450816333023000004"
2,"2652 TYLER ST, GARY","450816334023000004"
2,"2653 ADAMS ST, GARY","450816432011000004"
2,"2653 MASSACHUSETTS ST, GARY","450815306013000004"
2,"2656 JEFFERSON ST, GARY","450816430032000004"
2,"2657 HARRISON ST, GARY","450816406009000004"
2,"2660 VAN BUREN ST, GARY","450816407027000004"
2,"2661 ADAMS ST, GARY","450816432012000004"
2,"2668 CONNECTICUT ST, GARY","450815306039000004"
2,"2668 MASSACHUSETTS ST, GARY","450815305030000004"
2,"2671 BUCHANAN ST, GARY","450816311004000004"
2,"2671 TYLER ST, GARY","450816340003000004"
2,"2672 HARRISON ST, GARY","450816340014000004"
2,"2672 JACKSON ST, GARY","450816408029000004"
2,"2673 VAN BUREN ST, GARY","450816408013000004"
2,"2674 HARRISON ST, GARY","450816340015000004"
2,"2674 TYLER ST, GARY","450816339015000004"
2,"2675 MASSACHUSETTS ST, GARY","450815306018000004"
2,"2676 MADISON ST, GARY","450816410037000004"
2,"2679 VAN BUREN ST, GARY","450816408014000004"
2,"2681 MONROE ST, GARY","450816410018000004"
2,"2682 POLK ST, GARY","450816338022000004"
2,"2685 VAN BUREN ST, GARY","450816408015000004"
2,"2691 MASSACHUSETTS ST, GARY","450815306021000004"
2,"2692 POLK ST, GARY","450816338026000004"
2,"2693 POLK PL, GARY","450816338012000004"
2,"2694 POLK ST, GARY","450816338027000004"
2,"2695 PIERCE ST, GARY","450816336009000004"
2,"2700 VAN BUREN ST, GARY","450816452017000004"
2,"2705-07 CONNECTICUT ST, GARY","450815310002000004"
2,"2706 VAN BUREN PL, GARY","450816452018000004"
2,"2709 CENTRAL AVE, GARY","450814228001000004"
2,"2709 MONROE ST, GARY","450816455003000004"
2,"2712 MONROE ST, GARY","450816454017000004"
2,"2713 JEFFERSON ST, GARY","450816477003000004"
2,"2717 HAMLIN ST, GARY","450713352002000003"
2,"2720 MONROE ST, GARY","450816454018000004"
2,"2721 MONROE ST, GARY","450816455005000004"
2,"2721 W 21ST AVE, GARY","450817105007000004"
2,"2724 MADISON ST, GARY","450816455029000004"
2,"2725 E 21ST PL, GARY","450814230004000004"
2,"2729 E 22ND AVE, GARY","450814231003000004"
2,"2730 KING ST, GARY","450713352016000003"
2,"2734 KING ST, GARY","450713352017000003"
2,"2736 W 13TH AVE, GARY","450808154021000004"
2,"2739 W 10TH AVE, GARY","450808106012000004"
2,"2739 W 9TH AVE, GARY","450808104014000004"
2,"274-78 ELLSWORTH ST, GARY","450805133029000004"
2,"2742 KING ST, GARY","450713352019000003"
2,"2742 W 10TH PL, GARY","450808106020000004"
2,"2749 W 12TH AVE, GARY","450808154010000004"
2,"2758 W 10TH AVE, GARY","450808104020000004"
2,"2764 W 13TH AVE, GARY","450808154016000004"
2,"2801 CENTRAL DR, GARY","450814229009000004"
2,"2814 E 21ST PL, GARY","450814229024000004"
2,"2825 CENTRAL DR, GARY","450814229012000004"
2,"2825 W 8TH AVENUE, GARY","450805355023000004"
2,"2830 E 21ST PL, GARY","450814229026000004"
2,"2836 STEVENSON ST, GARY","450714477018000003"
2,"2837 W 8TH AVE, GARY","450805355021000004"
2,"2841 CENTRAL AVE, GARY","450814228013000004"
2,"2857 E 21ST PL, GARY","450814230008000004"
2,"2918 W 13TH AVE, GARY","450808153034000004"
2,"2920 CALHOUN ST, GARY","450724101030000003"
2,"2922 W 12TH AVE, GARY","450808151026000004"
2,"2924 CENTRAL AVE, GARY","450814228038000004"
2,"2925 W 21ST AVE, GARY","450817101009000004"
2,"2933 CENTRAL AVE, GARY","450814228019000004"
2,"2933 W 21ST AVE, GARY","450817101008000004"
2,"2939 W 10TH AVE, GARY","450808105016000004"
2,"2947 GERRY APPR ST, GARY","450724132004000003"
2,"2947 W 10TH PL, GARY","450808107009000004"
2,"2954 TOMPKINS, GARY","450724130013000003"
2,"2955 W 9TH PL, GARY","450808103009000004"
2,"2957 W 10TH PL, GARY","450808107007000004"
2,"2962 W 10TH AVE, GARY","450808103014000004"
2,"2964 W 12TH AVE, GARY","450808151018000004"
2,"2966 W 10TH PL, GARY","450808105020000004"
2,"2981 CLARK RD, GARY","450819101005000003"
2,"3028 TOMPKINS, GARY","450724133015000003"
2,"3104 TOMPKINS ST, GARY","450724176002000003"
2,"323 S JAY ST, GARY","450905156010000004"
2,"3308-12 E 12TH AVE, GARY","450812101011000004"
2,"3309 W 20TH PL, GARY","450807480012000004"
2,"3316 PENNSYLVANIA ST, GARY","450822303018000004"
2,"3323 PENNSYLVANIA ST, GARY","450822304003000004"
2,"3337 CONNECTICUT ST, GARY","450822303005000004"
2,"3337 W 21ST PL, GARY","450818227008000004"
2,"3341 CONNECTICUT ST, GARY","450822303006000004"
2,"3349 CONNECTICUT ST, GARY","450822303007000004"
2,"3361 GEORGIA ST, GARY","450822401007000004"
2,"3378 RHODE ISLAND ST, GARY","450822401014000004"
2,"3380 VERMONT ST, GARY","450822402018000004"
2,"3382 DELAWARE ST, GARY","450822304029000004"
2,"3388 RHODE ISLAND ST, GARY","450822401016000004"
2,"3395 DELAWARE ST, GARY","450822326012000004"
2,"3400 PENNSYLVANIA ST, GARY","450822307018000004"
2,"3401 KENTUCKY ST, GARY","450822407013000004"
2,"3401 VERMONT ST, GARY","450822406001000004"
2,"3404 CONNECTICUT ST, GARY","450822306022000004"
2,"3404 E 12TH AVE, GARY","450812101017000004"
2,"3411 PENNSYLVANIA ST, GARY","450822308003000004"
2,"3412 MARYLAND ST, GARY","450822328019000004"
2,"3416 BUCHANAN ST, GARY","450821304009000004"
2,"3420 MARYLAND ST, GARY","450822328020000004"
2,"3420 RHODE ISLAND ST, GARY","450822404010000004"
2,"3421 LINCOLN ST, GARY","450821304001000004"
2,"3421 PENNSYLVANIA ST, GARY","450822308005000004"
2,"3424 BUCHANAN ST, GARY","450821304010000004"
2,"3425 DELAWARE ST, GARY","450822328006000004"
2,"3428 DELAWARE ST, GARY","450822308024000004"
2,"3429 KENTUCKY ST, GARY","450822407017000004"
2,"3434 VIRGINIA ST, GARY","450822329021000004"
2,"3435 LINCOLN ST, GARY","450821304003000004"
2,"3436 PENNSYLVANIA ST, GARY","450822307025000004"
2,"3437 W 29TH AVE, GARY","450819201002000003"
2,"3439 GEORGIA ST, GARY","450822404003000004"
2,"3440 DELAWARE ST, GARY","450822308026000004"
2,"3440 MARYLAND ST, GARY","450822328023000004"
2,"3441 MARYLAND ST, GARY","450822329008000004"
2,"3443 PENNSYLVANIA ST, GARY","450822308011000004"
2,"3444 PENNSYLVANIA ST, GARY","450822307026000004"
2,"3446 RHODE ISLAND ST, GARY","450822404014000004"
2,"3449 BUCHANAN ST, GARY","450821305006000004"
2,"3452 MARYLAND ST, GARY","450822328025000004"
2,"3453 DELAWARE ST, GARY","450822328012000004"
2,"3458 TENNESSEE ST, GARY","450822407046000004"
2,"3460 BUCHANAN ST, GARY","450821304016000004"
2,"3460 LINCOLN ST, GARY","450821303014000004"
2,"3461 BUCHANAN ST, GARY","450821305008000004"
2,"3466 KENTUCKY ST, GARY","450822406015000004"
2,"3466 LINCOLN ST, GARY","450821303015000004"
2,"3471 PENNSYLVANIA ST, GARY","450822308016000004"
2,"3477 KENTUCKY ST, GARY","450822407023000004"
2,"3484 CONNECTICUT ST, GARY","450822306040000004"
2,"3485 KENTUCKY ST, GARY","450822407024000004"
2,"3495 PENNSYLVANIA ST, GARY","450822308020000004"
2,"3509 CONNECTICUT ST, GARY","450822353002000004"
2,"3519 PENNSYLVANIA ST, GARY","450822354005000004"
2,"3520 W 11TH AVE, GARY","450807209041000004"
2,"3521 MASSACHUSETTS ST, GARY","450822352003000004"
2,"3521 POLK ST, GARY","450821378005000004"
2,"3522 W 20TH PL, GARY","450807455047000004"
2,"3523 MARYLAND ST, GARY","450822377005000004"
2,"3524 CAROLINA ST, GARY","450822378020000004"
2,"3525 OAKDALE DR, GARY","450812177006000004"
2,"3525 PENNSYLVANIA ST, GARY","450822354006000004"
2,"3536 GEORGIA ST, GARY","450822379022000004"
2,"3536 VIRGINIA ST, GARY","450822377022000004"
2,"3536-38 OAKDALE DR, GARY","450812176025000004"
2,"3537 PENNSYLVANIA ST, GARY","450822354008000004"
2,"3539 CAROLINA ST, GARY","450822379007000004"
2,"3539 W 11TH AVE, GARY","450807254001000004"
2,"3544 MONROE ST, GARY","450821453015000004"
2,"3545 HARRISON ST, GARY","450821451008000004"
2,"3545 JACKSON ST, GARY","450821453007000004"
2,"3545 MASSACHUSETTS ST, GARY","450822352008000004"
2,"3547 PENNSYLVANIA ST, GARY","450822354009000004"
2,"3548 CAROLINA ST, GARY","450822378024000004"
2,"3560 VIRGINIA ST, GARY","450822377025000004"
2,"3561 MARYLAND ST, GARY","450822377012000004"
2,"3562 DELAWARE ST, GARY","450822354027000004"
2,"3565 DELAWARE ST, GARY","450822376011000004"
2,"3567 MASSACHUSETTS ST, GARY","450822352011000004"
2,"3570 LINCOLN ST, GARY","450821352021000004"
2,"3576 DELAWARE ST, GARY","450822354029000004"
2,"3585 VIRGINIA ST, GARY","450822378014000004"
2,"3600 VIRGINIA ST, GARY","450822381016000004"
2,"3601 VIRGINIA ST, GARY","450822382001000004"
2,"3605 DELAWARE ST, GARY","450822380002000004"
2,"3607 E 12TH AVE, GARY","450812176009000004"
2,"3608 VIRGINIA ST, GARY","450822381017000004"
2,"3611 W 15TH AVE, GARY","450807403005000004"
2,"3614 DELAWARE ST, GARY","450822358020000004"
2,"3615 HARRISON ST, GARY","450821455003000004"
2,"3618 GEORGIA ST, GARY","450822383015000004"
2,"3619 TYLER ST, GARY","450821383003000004"
2,"3620 VIRGINIA ST, GARY","450822381019000004"
2,"3625 MARYLAND ST, GARY","450822381005000004"
2,"3627 MARYLAND ST, GARY","450822381006000004"
2,"3631 PENNSYLVANIA ST, GARY","450822358005000004"
2,"3633 DELAWARE ST, GARY","450822380006000004"
2,"3633 MONROE ST, GARY","450821458006000004"
2,"3634 GEORGIA ST, GARY","450822383019000004"
2,"3635 MARYLAND ST, GARY","450822381007000004"
2,"3635 MASSACHUSETTS ST, GARY","450822356007000004"
2,"3637 DELAWARE ST, GARY","450822380007000004"
2,"3640 CONNECTICUT ST, GARY","450822356025000004"
2,"3640 DELAWARE ST, GARY","450822358025000004"
2,"3643 BUCHANAN ST, GARY","450821358008000004"
2,"3645 W 24TH PL, GARY","450818255011000004"
2,"3648 POLK ST, GARY","450821381023000004"
2,"3649 DELAWARE ST, GARY","450822380010000004"
2,"3652 GEORGIA ST, GARY","450822383021000004"
2,"3653 MASSACHUSETTS ST, GARY","450822356011000004"
2,"3654 CONNECTICUT ST, GARY","450822356027000004"
2,"3654 GEORGIA ST, GARY","450822383022000004"
2,"3655 MONROE ST, GARY","450821458010000004"
2,"3655 TYLER ST, GARY","450821383009000004"
2,"3656 MARYLAND ST, GARY","450822380027000004"
